date,usage_kwh,co2_kg,lagging_reactive_kvarh,leading_reactive_kvarh,lagging_power_factor,leading_power_factor,Day_of_week,Load_Type,year,month,day,hour,co2_per_kwh,reactive_power_percent
2018-06-13 06:00:00,2.88,0.0,5.11,0.0,49.1,100.0,Wednesday,Light_Load,2018,06,13,06,0.0,177.43055555555557
2018-06-13 06:15:00,2.88,0.0,5.11,0.0,49.1,100.0,Wednesday,Light_Load,2018,06,13,06,0.0,177.43055555555557
2018-06-13 06:30:00,3.38,0.0,5.54,0.0,52.08,100.0,Wednesday,Light_Load,2018,06,13,06,0.0,163.905325443787
2018-06-13 06:45:00,3.2,0.0,5.51,0.0,50.22,100.0,Wednesday,Light_Load,2018,06,13,06,0.0,172.18749999999997
2018-06-13 07:00:00,2.95,0.0,5.15,0.0,49.7,100.0,Wednesday,Light_Load,2018,06,13,07,0.0,174.5762711864407
2018-06-13 07:15:00,2.99,0.0,5.18,0.0,49.99,100.0,Wednesday,Light_Load,2018,06,13,07,0.0,173.2441471571906
2018-06-13 07:30:00,3.38,0.0,5.18,0.0,54.65,100.0,Wednesday,Light_Load,2018,06,13,07,0.0,153.25443786982248
2018-06-13 07:45:00,3.78,0.0,4.97,0.0,60.54,100.0,Wednesday,Light_Load,2018,06,13,07,0.0,131.4814814814815
2018-06-13 08:00:00,3.67,0.0,4.64,0.0,62.04,100.0,Wednesday,Light_Load,2018,06,13,08,0.0,126.43051771117166
2018-06-13 08:15:00,34.7,20.0,33.12,0.0,72.34,100.0,Wednesday,Light_Load,2018,06,13,08,57.636887608069166,95.44668587896253
2018-06-13 08:30:00,56.23,30.0,54.47,0.0,71.83,100.0,Wednesday,Light_Load,2018,06,13,08,53.35230304108127,96.86999822158991
2018-06-13 08:45:00,71.64,30.0,60.95,0.0,76.16,100.0,Wednesday,Light_Load,2018,06,13,08,41.87604690117253,85.0781686208822
2018-06-13 09:00:00,76.0,30.0,34.27,0.0,91.16,100.0,Wednesday,Light_Load,2018,06,13,09,39.473684210526315,45.0921052631579
2018-06-13 09:15:00,86.76,40.0,35.06,0.0,92.72,100.0,Wednesday,Medium_Load,2018,06,13,09,46.10419548178884,40.41032733978792
2018-06-13 09:30:00,82.73,40.0,29.81,0.0,94.08,100.0,Wednesday,Medium_Load,2018,06,13,09,48.35005439381119,36.03287803698779
2018-06-13 09:45:00,51.91,20.0,17.17,0.0,94.94,100.0,Wednesday,Medium_Load,2018,06,13,09,38.528221922558274,33.07647852051628
2018-06-13 10:00:00,65.56,30.0,21.1,0.0,95.19,100.0,Wednesday,Medium_Load,2018,06,13,10,45.759609517998776,32.184258694325806
2018-06-13 10:15:00,83.59,40.0,24.55,0.0,95.95,100.0,Wednesday,Maximum_Load,2018,06,13,10,47.852613949036964,29.36954181122144
2018-06-13 10:30:00,45.36,20.0,13.1,0.0,96.07,100.0,Wednesday,Maximum_Load,2018,06,13,10,44.09171075837743,28.880070546737212
2018-06-13 10:45:00,78.55,40.0,24.16,0.0,95.58,100.0,Wednesday,Maximum_Load,2018,06,13,10,50.92297899427116,30.757479312539786
2018-06-13 11:00:00,72.83,30.0,20.48,0.0,96.27,100.0,Wednesday,Maximum_Load,2018,06,13,11,41.19181655911026,28.120280104352602
2018-06-13 11:15:00,105.16,50.0,49.68,0.0,90.42,100.0,Wednesday,Maximum_Load,2018,06,13,11,47.54659566375048,47.24229745150247
2018-06-13 11:30:00,60.12,30.0,32.76,0.0,87.81,100.0,Wednesday,Maximum_Load,2018,06,13,11,49.90019960079841,54.49101796407185
2018-06-13 11:45:00,61.45,30.0,33.34,0.0,87.9,100.0,Wednesday,Maximum_Load,2018,06,13,11,48.82017900732302,54.255492270138326
2018-06-13 12:00:00,51.77,20.0,17.32,0.72,94.83,99.99,Wednesday,Maximum_Load,2018,06,13,12,38.6324125941665,34.84643615993818
2018-06-13 12:15:00,7.85,0.0,0.0,11.34,100.0,56.92,Wednesday,Medium_Load,2018,06,13,12,0.0,144.45859872611467
2018-06-13 12:30:00,7.74,0.0,0.0,19.15,100.0,37.47,Wednesday,Medium_Load,2018,06,13,12,0.0,247.4160206718346
2018-06-13 12:45:00,7.67,0.0,0.0,16.31,100.0,42.56,Wednesday,Medium_Load,2018,06,13,12,0.0,212.64667535853974
2018-06-13 13:00:00,7.74,0.0,0.0,21.85,100.0,33.39,Wednesday,Medium_Load,2018,06,13,13,0.0,282.29974160206723
2018-06-13 13:15:00,7.92,0.0,0.0,23.04,100.0,32.51,Wednesday,Maximum_Load,2018,06,13,13,0.0,290.90909090909093
2018-06-13 13:30:00,8.68,0.0,0.0,22.86,100.0,35.5,Wednesday,Maximum_Load,2018,06,13,13,0.0,263.3640552995392
2018-06-13 13:45:00,7.7,0.0,0.0,23.36,100.0,31.31,Wednesday,Maximum_Load,2018,06,13,13,0.0,303.37662337662334
2018-06-13 14:00:00,7.49,0.0,0.0,23.15,100.0,30.78,Wednesday,Maximum_Load,2018,06,13,14,0.0,309.0787716955941
2018-06-13 14:15:00,7.49,0.0,0.0,23.04,100.0,30.92,Wednesday,Maximum_Load,2018,06,13,14,0.0,307.61014686248325
2018-06-13 14:30:00,7.49,0.0,0.0,23.15,100.0,30.78,Wednesday,Maximum_Load,2018,06,13,14,0.0,309.0787716955941
2018-06-13 14:45:00,7.45,0.0,0.0,23.15,100.0,30.63,Wednesday,Maximum_Load,2018,06,13,14,0.0,310.73825503355704
2018-06-13 15:00:00,7.38,0.0,0.0,23.22,100.0,30.29,Wednesday,Maximum_Load,2018,06,13,15,0.0,314.6341463414634
2018-06-13 15:15:00,7.38,0.0,0.0,22.97,100.0,30.59,Wednesday,Maximum_Load,2018,06,13,15,0.0,311.24661246612465
2018-06-13 15:30:00,3.53,0.0,0.0,23.94,100.0,14.59,Wednesday,Maximum_Load,2018,06,13,15,0.0,678.186968838527
2018-06-13 15:45:00,3.6,0.0,0.0,25.13,100.0,14.18,Wednesday,Maximum_Load,2018,06,13,15,0.0,698.0555555555555
2018-06-13 16:00:00,3.6,0.0,0.0,21.02,100.0,16.88,Wednesday,Maximum_Load,2018,06,13,16,0.0,583.8888888888889
2018-06-13 16:15:00,3.6,0.0,0.0,17.71,100.0,19.92,Wednesday,Maximum_Load,2018,06,13,16,0.0,491.94444444444446
2018-06-13 16:30:00,3.67,0.0,0.0,17.5,100.0,20.52,Wednesday,Maximum_Load,2018,06,13,16,0.0,476.8392370572207
2018-06-13 16:45:00,3.42,0.0,0.0,19.48,100.0,17.29,Wednesday,Maximum_Load,2018,06,13,16,0.0,569.5906432748538
2018-06-13 17:00:00,3.02,0.0,0.0,16.88,100.0,17.61,Wednesday,Maximum_Load,2018,06,13,17,0.0,558.9403973509933
2018-06-13 17:15:00,3.06,0.0,0.0,16.78,100.0,17.94,Wednesday,Medium_Load,2018,06,13,17,0.0,548.3660130718954
2018-06-13 17:30:00,3.06,0.0,0.0,16.78,100.0,17.94,Wednesday,Medium_Load,2018,06,13,17,0.0,548.3660130718954
2018-06-13 17:45:00,3.1,0.0,0.0,16.6,100.0,18.36,Wednesday,Medium_Load,2018,06,13,17,0.0,535.483870967742
2018-06-13 18:00:00,3.46,0.0,0.0,17.06,100.0,19.88,Wednesday,Medium_Load,2018,06,13,18,0.0,493.06358381502884
2018-06-13 18:15:00,3.56,0.0,0.0,7.31,100.0,43.78,Wednesday,Medium_Load,2018,06,13,18,0.0,205.3370786516854
2018-06-13 18:30:00,2.99,0.0,0.0,4.39,100.0,56.29,Wednesday,Medium_Load,2018,06,13,18,0.0,146.82274247491637
2018-06-13 18:45:00,2.95,0.0,0.0,11.7,100.0,24.45,Wednesday,Medium_Load,2018,06,13,18,0.0,396.61016949152537
2018-06-13 19:00:00,3.02,0.0,0.0,16.88,100.0,17.61,Wednesday,Medium_Load,2018,06,13,19,0.0,558.9403973509933
2018-06-13 19:15:00,3.02,0.0,0.0,16.88,100.0,17.61,Wednesday,Medium_Load,2018,06,13,19,0.0,558.9403973509933
2018-06-13 19:30:00,3.1,0.0,0.0,16.96,100.0,17.98,Wednesday,Medium_Load,2018,06,13,19,0.0,547.0967741935484
2018-06-13 19:45:00,3.02,0.0,0.0,17.06,100.0,17.43,Wednesday,Medium_Load,2018,06,13,19,0.0,564.9006622516556
2018-06-13 20:00:00,3.2,0.0,0.0,17.89,100.0,17.61,Wednesday,Medium_Load,2018,06,13,20,0.0,559.0625
2018-06-13 20:15:00,3.56,0.0,0.0,23.9,100.0,14.73,Wednesday,Medium_Load,2018,06,13,20,0.0,671.3483146067415
2018-06-13 20:30:00,3.02,0.0,0.0,17.17,100.0,17.32,Wednesday,Medium_Load,2018,06,13,20,0.0,568.5430463576159
2018-06-13 20:45:00,3.02,0.0,0.0,17.17,100.0,17.32,Wednesday,Medium_Load,2018,06,13,20,0.0,568.5430463576159
2018-06-13 21:00:00,3.1,0.0,0.0,17.06,100.0,17.88,Wednesday,Medium_Load,2018,06,13,21,0.0,550.3225806451612
2018-06-13 21:15:00,3.06,0.0,0.0,17.06,100.0,17.65,Wednesday,Medium_Load,2018,06,13,21,0.0,557.5163398692811
2018-06-13 21:30:00,3.06,0.0,0.0,16.99,100.0,17.73,Wednesday,Medium_Load,2018,06,13,21,0.0,555.2287581699346
2018-06-13 21:45:00,3.1,0.0,0.0,16.88,100.0,18.06,Wednesday,Medium_Load,2018,06,13,21,0.0,544.5161290322579
2018-06-13 22:00:00,3.06,0.0,0.0,16.99,100.0,17.73,Wednesday,Medium_Load,2018,06,13,22,0.0,555.2287581699346
2018-06-13 22:15:00,2.99,0.0,0.97,10.33,95.12,27.8,Wednesday,Medium_Load,2018,06,13,22,0.0,377.9264214046823
2018-06-13 22:30:00,2.84,0.0,4.39,0.0,54.32,100.0,Wednesday,Medium_Load,2018,06,13,22,0.0,154.5774647887324
2018-06-13 22:45:00,2.95,0.0,4.5,0.0,54.83,100.0,Wednesday,Medium_Load,2018,06,13,22,0.0,152.54237288135593
2018-06-13 23:00:00,3.42,0.0,4.72,0.0,58.67,100.0,Wednesday,Medium_Load,2018,06,13,23,0.0,138.01169590643275
2018-06-13 23:15:00,2.92,0.0,4.18,0.0,57.27,100.0,Wednesday,Light_Load,2018,06,13,23,0.0,143.15068493150685
2018-06-13 23:30:00,2.77,0.0,3.96,0.0,57.32,100.0,Wednesday,Light_Load,2018,06,13,23,0.0,142.96028880866425
2018-06-13 23:45:00,2.84,0.0,4.18,0.0,56.2,100.0,Wednesday,Light_Load,2018,06,13,23,0.0,147.1830985915493
2018-06-13 00:00:00,2.84,0.0,4.39,0.0,54.32,100.0,Wednesday,Light_Load,2018,06,13,00,0.0,154.5774647887324
2018-06-14 00:15:00,3.02,0.0,4.21,0.0,58.29,100.0,Thursday,Light_Load,2018,06,14,00,0.0,139.40397350993376
2018-06-14 00:30:00,3.42,0.0,4.03,0.0,64.7,100.0,Thursday,Light_Load,2018,06,14,00,0.0,117.83625730994154
2018-06-14 00:45:00,2.84,0.0,4.32,0.0,54.93,100.0,Thursday,Light_Load,2018,06,14,00,0.0,152.11267605633805
2018-06-14 01:00:00,2.81,0.0,4.36,0.0,54.17,100.0,Thursday,Light_Load,2018,06,14,01,0.0,155.16014234875445
2018-06-14 01:15:00,2.88,0.0,4.21,0.0,56.46,100.0,Thursday,Light_Load,2018,06,14,01,0.0,146.18055555555557
2018-06-14 01:30:00,2.81,0.0,4.18,0.0,55.79,100.0,Thursday,Light_Load,2018,06,14,01,0.0,148.7544483985765
2018-06-14 01:45:00,2.77,0.0,4.14,0.0,55.61,100.0,Thursday,Light_Load,2018,06,14,01,0.0,149.45848375451263
2018-06-14 02:00:00,2.84,0.0,4.21,0.0,55.92,100.0,Thursday,Light_Load,2018,06,14,02,0.0,148.23943661971833
2018-06-14 02:15:00,2.84,0.0,4.32,0.0,54.93,100.0,Thursday,Light_Load,2018,06,14,02,0.0,152.11267605633805
2018-06-14 02:30:00,2.81,0.0,4.21,0.0,55.52,100.0,Thursday,Light_Load,2018,06,14,02,0.0,149.8220640569395
2018-06-14 02:45:00,2.88,0.0,4.25,0.0,56.1,100.0,Thursday,Light_Load,2018,06,14,02,0.0,147.56944444444443
2018-06-14 03:00:00,2.88,0.0,4.14,0.0,57.11,100.0,Thursday,Light_Load,2018,06,14,03,0.0,143.75
2018-06-14 03:15:00,3.42,0.0,4.57,0.0,59.92,100.0,Thursday,Light_Load,2018,06,14,03,0.0,133.62573099415204
2018-06-14 03:30:00,2.99,0.0,4.25,0.0,57.54,100.0,Thursday,Light_Load,2018,06,14,03,0.0,142.14046822742475
2018-06-14 03:45:00,2.81,0.0,4.25,0.0,55.15,100.0,Thursday,Light_Load,2018,06,14,03,0.0,151.24555160142347
2018-06-14 04:00:00,2.84,0.0,4.28,0.0,55.29,100.0,Thursday,Light_Load,2018,06,14,04,0.0,150.7042253521127
2018-06-14 04:15:00,2.92,0.0,4.43,0.0,55.03,100.0,Thursday,Light_Load,2018,06,14,04,0.0,151.7123287671233
2018-06-14 04:30:00,2.84,0.0,4.46,0.0,53.71,100.0,Thursday,Light_Load,2018,06,14,04,0.0,157.04225352112678
2018-06-14 04:45:00,3.17,0.0,4.1,0.0,61.17,100.0,Thursday,Light_Load,2018,06,14,04,0.0,129.33753943217664
2018-06-14 05:00:00,3.31,0.0,4.1,0.0,62.82,100.0,Thursday,Light_Load,2018,06,14,05,0.0,123.86706948640483
2018-06-14 05:15:00,2.81,0.0,4.5,0.0,52.97,100.0,Thursday,Light_Load,2018,06,14,05,0.0,160.1423487544484
2018-06-14 05:30:00,2.84,0.0,4.57,0.0,52.78,100.0,Thursday,Light_Load,2018,06,14,05,0.0,160.9154929577465
2018-06-14 05:45:00,2.84,0.0,4.68,0.0,51.88,100.0,Thursday,Light_Load,2018,06,14,05,0.0,164.7887323943662
2018-06-14 06:00:00,2.84,0.0,4.54,0.0,53.03,100.0,Thursday,Light_Load,2018,06,14,06,0.0,159.85915492957747
2018-06-14 06:15:00,2.77,0.0,4.5,0.0,52.42,100.0,Thursday,Light_Load,2018,06,14,06,0.0,162.4548736462094
2018-06-14 06:30:00,2.81,0.0,4.5,0.0,52.97,100.0,Thursday,Light_Load,2018,06,14,06,0.0,160.1423487544484
2018-06-14 06:45:00,2.81,0.0,4.61,0.0,52.05,100.0,Thursday,Light_Load,2018,06,14,06,0.0,164.05693950177937
2018-06-14 07:00:00,2.84,0.0,4.5,0.0,53.37,100.0,Thursday,Light_Load,2018,06,14,07,0.0,158.45070422535213
2018-06-14 07:15:00,2.95,0.0,4.14,0.0,58.03,100.0,Thursday,Light_Load,2018,06,14,07,0.0,140.33898305084745
2018-06-14 07:30:00,3.31,0.0,4.46,0.0,59.6,100.0,Thursday,Light_Load,2018,06,14,07,0.0,134.74320241691842
2018-06-14 07:45:00,3.35,0.0,4.28,0.0,61.64,100.0,Thursday,Light_Load,2018,06,14,07,0.0,127.76119402985076
2018-06-14 08:00:00,4.36,0.0,5.87,0.0,59.63,100.0,Thursday,Light_Load,2018,06,14,08,0.0,134.63302752293578
2018-06-14 08:15:00,80.24,40.0,53.03,0.0,83.43,100.0,Thursday,Light_Load,2018,06,14,08,49.85044865403789,66.08923230309072
2018-06-14 08:30:00,113.08,50.0,67.93,0.0,85.72,100.0,Thursday,Light_Load,2018,06,14,08,44.21648390519986,60.07251503360453
2018-06-14 08:45:00,83.34,40.0,56.23,0.0,82.9,100.0,Thursday,Light_Load,2018,06,14,08,47.99616030717542,67.47060235181185
2018-06-14 09:00:00,75.38,30.0,27.68,0.0,93.87,100.0,Thursday,Light_Load,2018,06,14,09,39.79835500132661,36.72061554789069
2018-06-14 09:15:00,59.76,30.0,16.96,0.0,96.2,100.0,Thursday,Medium_Load,2018,06,14,09,50.20080321285141,28.380187416332
2018-06-14 09:30:00,54.54,30.0,16.99,0.0,95.47,100.0,Thursday,Medium_Load,2018,06,14,09,55.00550055005501,31.15144847818115
2018-06-14 09:45:00,58.25,30.0,20.77,0.0,94.19,100.0,Thursday,Medium_Load,2018,06,14,09,51.50214592274678,35.656652360515025
2018-06-14 10:00:00,45.58,20.0,12.89,0.0,96.23,100.0,Thursday,Medium_Load,2018,06,14,10,43.87889425186485,28.2799473453269
2018-06-14 10:15:00,46.01,20.0,14.69,0.0,95.26,100.0,Thursday,Maximum_Load,2018,06,14,10,43.46881112801565,31.927841773527494
2018-06-14 10:30:00,56.41,30.0,21.1,0.0,93.66,100.0,Thursday,Maximum_Load,2018,06,14,10,53.182059918454186,37.40471547597944
2018-06-14 10:45:00,92.74,40.0,28.04,0.0,95.72,100.0,Thursday,Maximum_Load,2018,06,14,10,43.13133491481562,30.235065775285747
2018-06-14 11:00:00,79.24,40.0,22.07,0.0,96.33,100.0,Thursday,Maximum_Load,2018,06,14,11,50.479555779909134,27.852094901564868
2018-06-14 11:15:00,104.04,50.0,42.34,0.0,92.62,100.0,Thursday,Maximum_Load,2018,06,14,11,48.058439061899264,40.6958861976163
2018-06-14 11:30:00,82.04,40.0,37.73,0.0,90.85,100.0,Thursday,Maximum_Load,2018,06,14,11,48.75670404680643,45.98976109215016
2018-06-14 11:45:00,104.04,50.0,45.36,0.0,91.67,100.0,Thursday,Maximum_Load,2018,06,14,11,48.058439061899264,43.59861591695501
2018-06-14 12:00:00,98.86,50.0,53.42,0.0,87.98,100.0,Thursday,Maximum_Load,2018,06,14,12,50.57657293141816,54.03601051992717
2018-06-14 12:15:00,17.5,10.0,7.88,10.73,91.18,85.25,Thursday,Medium_Load,2018,06,14,12,57.14285714285714,106.34285714285714
2018-06-14 12:30:00,7.06,0.0,0.0,20.56,100.0,32.48,Thursday,Medium_Load,2018,06,14,12,0.0,291.21813031161474
2018-06-14 12:45:00,6.77,0.0,0.0,19.69,100.0,32.51,Thursday,Medium_Load,2018,06,14,12,0.0,290.8419497784343
2018-06-14 13:00:00,6.7,0.0,0.0,20.05,100.0,31.69,Thursday,Medium_Load,2018,06,14,13,0.0,299.25373134328356
2018-06-14 13:15:00,6.48,0.0,0.0,20.63,100.0,29.97,Thursday,Maximum_Load,2018,06,14,13,0.0,318.36419753086415
2018-06-14 13:30:00,7.34,0.0,0.0,20.88,100.0,33.16,Thursday,Maximum_Load,2018,06,14,13,0.0,284.46866485013624
2018-06-14 13:45:00,7.42,0.0,0.0,21.38,100.0,32.79,Thursday,Maximum_Load,2018,06,14,13,0.0,288.14016172506734
2018-06-14 14:00:00,7.27,0.0,0.0,21.28,100.0,32.33,Thursday,Maximum_Load,2018,06,14,14,0.0,292.7097661623109
2018-06-14 14:15:00,22.14,10.0,1.84,9.76,99.66,91.5,Thursday,Maximum_Load,2018,06,14,14,45.16711833785004,52.39385727190605
2018-06-14 14:30:00,74.45,30.0,20.63,0.0,96.37,100.0,Thursday,Maximum_Load,2018,06,14,14,40.295500335795836,27.70987239758227
2018-06-14 14:45:00,97.06,40.0,27.94,0.0,96.1,100.0,Thursday,Maximum_Load,2018,06,14,14,41.211621677313005,28.786317741603135
2018-06-14 15:00:00,56.7,30.0,25.52,0.0,91.19,100.0,Thursday,Maximum_Load,2018,06,14,15,52.910052910052904,45.00881834215168
2018-06-14 15:15:00,57.85,30.0,30.46,0.0,88.48,100.0,Thursday,Maximum_Load,2018,06,14,15,51.85825410544511,52.653414001728606
2018-06-14 15:30:00,64.66,30.0,37.73,0.0,86.37,100.0,Thursday,Maximum_Load,2018,06,14,15,46.39653572533251,58.35137643055985
2018-06-14 15:45:00,63.36,30.0,36.72,0.0,86.52,100.0,Thursday,Maximum_Load,2018,06,14,15,47.34848484848485,57.95454545454546
2018-06-14 16:00:00,62.17,30.0,26.06,0.0,92.23,100.0,Thursday,Maximum_Load,2018,06,14,16,48.254785266205566,41.91732346791056
2018-06-14 16:15:00,57.28,30.0,21.28,0.0,93.74,100.0,Thursday,Maximum_Load,2018,06,14,16,52.374301675977655,37.150837988826815
2018-06-14 16:30:00,48.17,20.0,15.7,0.0,95.08,100.0,Thursday,Maximum_Load,2018,06,14,16,41.51961801951422,32.59290014531866
2018-06-14 16:45:00,49.68,20.0,23.22,0.0,90.59,100.0,Thursday,Maximum_Load,2018,06,14,16,40.25764895330113,46.7391304347826
2018-06-14 17:00:00,57.74,30.0,34.31,0.0,85.97,100.0,Thursday,Maximum_Load,2018,06,14,17,51.957048839625905,59.42154485625216
2018-06-14 17:15:00,72.0,30.0,45.94,0.0,84.3,100.0,Thursday,Medium_Load,2018,06,14,17,41.66666666666667,63.80555555555555
2018-06-14 17:30:00,64.48,30.0,40.68,0.47,84.58,100.0,Thursday,Medium_Load,2018,06,14,17,46.526054590570716,63.8182382133995
2018-06-14 17:45:00,30.02,10.0,0.0,6.84,100.0,97.5,Thursday,Medium_Load,2018,06,14,17,33.311125916055964,22.78481012658228
2018-06-14 18:00:00,30.49,10.0,0.0,6.41,100.0,97.86,Thursday,Medium_Load,2018,06,14,18,32.797638570022954,21.023286323384717
2018-06-14 18:15:00,39.06,20.0,21.49,1.44,87.61,99.93,Thursday,Medium_Load,2018,06,14,18,51.20327700972862,58.70455709165386
2018-06-14 18:30:00,56.12,30.0,49.5,0.0,75.0,100.0,Thursday,Medium_Load,2018,06,14,18,53.456878118317896,88.20384889522452
2018-06-14 18:45:00,78.7,40.0,54.68,0.0,82.12,100.0,Thursday,Medium_Load,2018,06,14,18,50.82592121982211,69.47903430749682
2018-06-14 19:00:00,60.08,30.0,32.29,0.0,88.08,100.0,Thursday,Medium_Load,2018,06,14,19,49.93342210386152,53.74500665778962
2018-06-14 19:15:00,62.89,30.0,37.22,0.0,86.06,100.0,Thursday,Medium_Load,2018,06,14,19,47.70233741453331,59.182699952297654
2018-06-14 19:30:00,49.97,20.0,25.16,0.0,89.32,100.0,Thursday,Medium_Load,2018,06,14,19,40.024014408645186,50.350210126075645
2018-06-14 19:45:00,51.88,20.0,27.61,0.0,88.28,100.0,Thursday,Medium_Load,2018,06,14,19,38.55050115651503,53.218966846569
2018-06-14 20:00:00,54.4,20.0,32.15,0.0,86.09,100.0,Thursday,Medium_Load,2018,06,14,20,36.76470588235294,59.09926470588235
2018-06-14 20:15:00,54.5,20.0,34.13,0.0,84.75,100.0,Thursday,Medium_Load,2018,06,14,20,36.69724770642202,62.623853211009184
2018-06-14 20:30:00,43.2,20.0,15.66,0.0,94.01,100.0,Thursday,Medium_Load,2018,06,14,20,46.29629629629629,36.25
2018-06-14 20:45:00,56.88,30.0,20.92,0.0,93.85,100.0,Thursday,Medium_Load,2018,06,14,20,52.742616033755276,36.77918424753868
2018-06-14 21:00:00,43.2,20.0,13.36,1.51,95.54,99.94,Thursday,Medium_Load,2018,06,14,21,46.29629629629629,34.4212962962963
2018-06-14 21:15:00,11.99,10.0,0.0,18.72,100.0,53.93,Thursday,Medium_Load,2018,06,14,21,83.40283569641367,156.1301084236864
2018-06-14 21:30:00,3.89,0.0,0.0,18.79,100.0,20.27,Thursday,Medium_Load,2018,06,14,21,0.0,483.03341902313616
2018-06-14 21:45:00,3.85,0.0,0.0,16.99,100.0,22.1,Thursday,Medium_Load,2018,06,14,21,0.0,441.29870129870125
2018-06-14 22:00:00,3.89,0.0,0.0,17.14,100.0,22.13,Thursday,Medium_Load,2018,06,14,22,0.0,440.61696658097685
2018-06-14 22:15:00,3.74,0.0,1.12,10.8,95.8,32.72,Thursday,Medium_Load,2018,06,14,22,0.0,318.716577540107
2018-06-14 22:30:00,3.56,0.0,4.97,0.0,58.23,100.0,Thursday,Medium_Load,2018,06,14,22,0.0,139.6067415730337
2018-06-14 22:45:00,3.46,0.0,4.86,0.0,58.0,100.0,Thursday,Medium_Load,2018,06,14,22,0.0,140.46242774566474
2018-06-14 23:00:00,3.46,0.0,4.72,0.0,59.12,100.0,Thursday,Medium_Load,2018,06,14,23,0.0,136.41618497109826
2018-06-14 23:15:00,4.46,0.0,6.88,0.0,54.4,100.0,Thursday,Light_Load,2018,06,14,23,0.0,154.26008968609867
2018-06-14 23:30:00,3.96,0.0,5.76,0.0,56.65,100.0,Thursday,Light_Load,2018,06,14,23,0.0,145.45454545454547
2018-06-14 23:45:00,3.46,0.0,4.46,0.0,61.3,100.0,Thursday,Light_Load,2018,06,14,23,0.0,128.90173410404623
2018-06-14 00:00:00,3.42,0.0,4.61,0.0,59.58,100.0,Thursday,Light_Load,2018,06,14,00,0.0,134.79532163742692
2018-06-15 00:15:00,3.42,0.0,4.72,0.0,58.67,100.0,Friday,Light_Load,2018,06,15,00,0.0,138.01169590643275
2018-06-15 00:30:00,3.53,0.0,5.08,0.0,57.06,100.0,Friday,Light_Load,2018,06,15,00,0.0,143.90934844192634
2018-06-15 00:45:00,3.6,0.0,5.11,0.0,57.59,100.0,Friday,Light_Load,2018,06,15,00,0.0,141.94444444444446
2018-06-15 01:00:00,3.46,0.0,5.18,0.0,55.54,100.0,Friday,Light_Load,2018,06,15,01,0.0,149.71098265895952
2018-06-15 01:15:00,3.17,0.0,5.33,0.0,51.12,100.0,Friday,Light_Load,2018,06,15,01,0.0,168.13880126182966
2018-06-15 01:30:00,2.88,0.0,5.29,0.0,47.82,100.0,Friday,Light_Load,2018,06,15,01,0.0,183.68055555555557
2018-06-15 01:45:00,2.92,0.0,5.29,0.0,48.33,100.0,Friday,Light_Load,2018,06,15,01,0.0,181.16438356164383
2018-06-15 02:00:00,2.95,0.0,5.11,0.0,50.0,100.0,Friday,Light_Load,2018,06,15,02,0.0,173.22033898305085
2018-06-15 02:15:00,2.88,0.0,5.18,0.0,48.59,100.0,Friday,Light_Load,2018,06,15,02,0.0,179.86111111111111
2018-06-15 02:30:00,2.84,0.0,5.26,0.0,47.51,100.0,Friday,Light_Load,2018,06,15,02,0.0,185.2112676056338
2018-06-15 02:45:00,2.92,0.0,5.44,0.0,47.29,100.0,Friday,Light_Load,2018,06,15,02,0.0,186.30136986301372
2018-06-15 03:00:00,2.92,0.0,5.29,0.0,48.33,100.0,Friday,Light_Load,2018,06,15,03,0.0,181.16438356164383
2018-06-15 03:15:00,2.92,0.0,5.36,0.0,47.84,100.0,Friday,Light_Load,2018,06,15,03,0.0,183.56164383561645
2018-06-15 03:30:00,3.02,0.0,5.44,0.0,48.54,100.0,Friday,Light_Load,2018,06,15,03,0.0,180.13245033112582
2018-06-15 03:45:00,2.88,0.0,5.22,0.0,48.31,100.0,Friday,Light_Load,2018,06,15,03,0.0,181.25
2018-06-15 04:00:00,3.13,0.0,5.47,0.0,49.67,100.0,Friday,Light_Load,2018,06,15,04,0.0,174.76038338658145
2018-06-15 04:15:00,3.49,0.0,5.76,0.0,51.82,100.0,Friday,Light_Load,2018,06,15,04,0.0,165.0429799426934
2018-06-15 04:30:00,3.06,0.0,5.47,0.0,48.82,100.0,Friday,Light_Load,2018,06,15,04,0.0,178.7581699346405
2018-06-15 04:45:00,2.95,0.0,5.44,0.0,47.67,100.0,Friday,Light_Load,2018,06,15,04,0.0,184.40677966101694
2018-06-15 05:00:00,2.92,0.0,5.47,0.0,47.09,100.0,Friday,Light_Load,2018,06,15,05,0.0,187.32876712328766
2018-06-15 05:15:00,3.17,0.0,5.65,0.0,48.93,100.0,Friday,Light_Load,2018,06,15,05,0.0,178.23343848580444
2018-06-15 05:30:00,3.35,0.0,5.47,0.0,52.23,100.0,Friday,Light_Load,2018,06,15,05,0.0,163.28358208955223
2018-06-15 05:45:00,2.92,0.0,5.87,0.0,44.54,100.0,Friday,Light_Load,2018,06,15,05,0.0,201.027397260274
2018-06-15 06:00:00,2.95,0.0,5.94,0.0,44.48,100.0,Friday,Light_Load,2018,06,15,06,0.0,201.35593220338984
2018-06-15 06:15:00,2.95,0.0,5.72,0.0,45.84,100.0,Friday,Light_Load,2018,06,15,06,0.0,193.89830508474574
2018-06-15 06:30:00,2.95,0.0,5.8,0.0,45.34,100.0,Friday,Light_Load,2018,06,15,06,0.0,196.6101694915254
